"REF_DATE","GEO","DGUID","Population group","Age","Sex","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 40 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068557","1.4.4.3.3","43.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 45 years","Both sexes","Life expectancy","Years","308","units ","0","v54068558","1.4.5.1.1","36.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 45 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068559","1.4.5.1.2","36.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 45 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068560","1.4.5.1.3","36.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 45 years","Males","Life expectancy","Years","308","units ","0","v54068561","1.4.5.2.1","33.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 45 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068562","1.4.5.2.2","33.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 45 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068563","1.4.5.2.3","34.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 45 years","Females","Life expectancy","Years","308","units ","0","v54068564","1.4.5.3.1","39.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 45 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068565","1.4.5.3.2","39.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 45 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068566","1.4.5.3.3","39.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 50 years","Both sexes","Life expectancy","Years","308","units ","0","v54068567","1.4.6.1.1","31.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 50 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068568","1.4.6.1.2","31.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 50 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068569","1.4.6.1.3","31.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 50 years","Males","Life expectancy","Years","308","units ","0","v54068570","1.4.6.2.1","29.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 50 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068571","1.4.6.2.2","29.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 50 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068572","1.4.6.2.3","29.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 50 years","Females","Life expectancy","Years","308","units ","0","v54068573","1.4.6.3.1","34.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 50 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068574","1.4.6.3.2","34.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 50 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068575","1.4.6.3.3","34.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 55 years","Both sexes","Life expectancy","Years","308","units ","0","v54068576","1.4.7.1.1","27.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 55 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068577","1.4.7.1.2","27.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 55 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068578","1.4.7.1.3","27.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 55 years","Males","Life expectancy","Years","308","units ","0","v54068579","1.4.7.2.1","24.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 55 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068580","1.4.7.2.2","24.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 55 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068581","1.4.7.2.3","24.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 55 years","Females","Life expectancy","Years","308","units ","0","v54068582","1.4.7.3.1","29.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 55 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068583","1.4.7.3.2","29.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 55 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068584","1.4.7.3.3","29.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 60 years","Both sexes","Life expectancy","Years","308","units ","0","v54068585","1.4.8.1.1","23.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 60 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068586","1.4.8.1.2","23.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 60 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068587","1.4.8.1.3","23.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 60 years","Males","Life expectancy","Years","308","units ","0","v54068588","1.4.8.2.1","20.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 60 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068589","1.4.8.2.2","20.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 60 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068590","1.4.8.2.3","20.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 60 years","Females","Life expectancy","Years","308","units ","0","v54068591","1.4.8.3.1","25.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 60 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068592","1.4.8.3.2","25.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 60 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068593","1.4.8.3.3","25.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 65 years","Both sexes","Life expectancy","Years","308","units ","0","v54068594","1.4.9.1.1","19.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 65 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068595","1.4.9.1.2","19.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 65 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068596","1.4.9.1.3","19.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 65 years","Males","Life expectancy","Years","308","units ","0","v54068597","1.4.9.2.1","16.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 65 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068598","1.4.9.2.2","16.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 65 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068599","1.4.9.2.3","16.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 65 years","Females","Life expectancy","Years","308","units ","0","v54068600","1.4.9.3.1","21.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 65 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068601","1.4.9.3.2","21.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 65 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068602","1.4.9.3.3","21.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 70 years","Both sexes","Life expectancy","Years","308","units ","0","v54068603","1.4.10.1.1","15.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 70 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068604","1.4.10.1.2","15.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 70 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068605","1.4.10.1.3","15.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 70 years","Males","Life expectancy","Years","308","units ","0","v54068606","1.4.10.2.1","13.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 70 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068607","1.4.10.2.2","13.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 70 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068608","1.4.10.2.3","13.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 70 years","Females","Life expectancy","Years","308","units ","0","v54068609","1.4.10.3.1","17.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 70 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068610","1.4.10.3.2","17.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 70 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068611","1.4.10.3.3","17.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 75 years","Both sexes","Life expectancy","Years","308","units ","0","v54068612","1.4.11.1.1","12.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 75 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068613","1.4.11.1.2","12.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 75 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068614","1.4.11.1.3","12.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 75 years","Males","Life expectancy","Years","308","units ","0","v54068615","1.4.11.2.1","10.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 75 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068616","1.4.11.2.2","10.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 75 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068617","1.4.11.2.3","10.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 75 years","Females","Life expectancy","Years","308","units ","0","v54068618","1.4.11.3.1","13.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 75 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068619","1.4.11.3.2","13.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 75 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068620","1.4.11.3.3","13.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 80 years","Both sexes","Life expectancy","Years","308","units ","0","v54068621","1.4.12.1.1","9.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 80 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54068622","1.4.12.1.2","9.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 80 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54068623","1.4.12.1.3","9.3","","","","1"
