"REF_DATE","GEO","DGUID","Population group","Age","Sex","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 45 years","Males","Probability of survival","Years","308","units ","0","v54070682","1.4.5.2.1","97.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 45 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071480","1.4.5.2.2","97.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 45 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072278","1.4.5.2.3","97.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 45 years","Females","Probability of survival","Years","308","units ","0","v54070696","1.4.5.3.1","98.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 45 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071494","1.4.5.3.2","98.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 45 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072292","1.4.5.3.3","98.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 50 years","Both sexes","Probability of survival","Years","308","units ","0","v54070669","1.4.6.1.1","97.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 50 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071467","1.4.6.1.2","97.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 50 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072265","1.4.6.1.3","97.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 50 years","Males","Probability of survival","Years","308","units ","0","v54070683","1.4.6.2.1","96.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 50 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071481","1.4.6.2.2","96.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 50 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072279","1.4.6.2.3","96.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 50 years","Females","Probability of survival","Years","308","units ","0","v54070697","1.4.6.3.1","98.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 50 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071495","1.4.6.3.2","97.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 50 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072293","1.4.6.3.3","98.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 55 years","Both sexes","Probability of survival","Years","308","units ","0","v54070670","1.4.7.1.1","95.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 55 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071468","1.4.7.1.2","95.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 55 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072266","1.4.7.1.3","95.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 55 years","Males","Probability of survival","Years","308","units ","0","v54070684","1.4.7.2.1","94.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 55 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071482","1.4.7.2.2","94.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 55 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072280","1.4.7.2.3","94.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 55 years","Females","Probability of survival","Years","308","units ","0","v54070698","1.4.7.3.1","96.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 55 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071496","1.4.7.3.2","96.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 55 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072294","1.4.7.3.3","96.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 60 years","Both sexes","Probability of survival","Years","308","units ","0","v54070671","1.4.8.1.1","92.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 60 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071469","1.4.8.1.2","92.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 60 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072267","1.4.8.1.3","92.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 60 years","Males","Probability of survival","Years","308","units ","0","v54070685","1.4.8.2.1","91.0","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 60 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071483","1.4.8.2.2","90.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 60 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072281","1.4.8.2.3","91.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 60 years","Females","Probability of survival","Years","308","units ","0","v54070699","1.4.8.3.1","94.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 60 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071497","1.4.8.3.2","94.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 60 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072295","1.4.8.3.3","94.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 65 years","Both sexes","Probability of survival","Years","308","units ","0","v54070672","1.4.9.1.1","88.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 65 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071470","1.4.9.1.2","88.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 65 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072268","1.4.9.1.3","88.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 65 years","Males","Probability of survival","Years","308","units ","0","v54070686","1.4.9.2.1","85.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 65 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071484","1.4.9.2.2","85.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 65 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072282","1.4.9.2.3","85.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 65 years","Females","Probability of survival","Years","308","units ","0","v54070700","1.4.9.3.1","91.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 65 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071498","1.4.9.3.2","91.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 65 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072296","1.4.9.3.3","91.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 70 years","Both sexes","Probability of survival","Years","308","units ","0","v54070673","1.4.10.1.1","81.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 70 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071471","1.4.10.1.2","81.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 70 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072269","1.4.10.1.3","81.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 70 years","Males","Probability of survival","Years","308","units ","0","v54070687","1.4.10.2.1","76.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 70 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071485","1.4.10.2.2","76.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 70 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072283","1.4.10.2.3","77.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 70 years","Females","Probability of survival","Years","308","units ","0","v54070701","1.4.10.3.1","86.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 70 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071499","1.4.10.3.2","86.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 70 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072297","1.4.10.3.3","86.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 75 years","Both sexes","Probability of survival","Years","308","units ","0","v54070674","1.4.11.1.1","72.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 75 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071472","1.4.11.1.2","72.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 75 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072270","1.4.11.1.3","72.6","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 75 years","Males","Probability of survival","Years","308","units ","0","v54070688","1.4.11.2.1","65.3","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 75 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071486","1.4.11.2.2","64.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 75 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072284","1.4.11.2.3","65.7","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 75 years","Females","Probability of survival","Years","308","units ","0","v54070702","1.4.11.3.1","79.4","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 75 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071500","1.4.11.3.2","79.1","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 75 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072298","1.4.11.3.3","79.8","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 80 years","Both sexes","Probability of survival","Years","308","units ","0","v54070675","1.4.12.1.1","59.2","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 80 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071473","1.4.12.1.2","58.9","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 80 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072271","1.4.12.1.3","59.5","","","","1"
"1991/2006","Canada","2016A000011124","Income adequacy quintile 3","At 80 years","Males","Probability of survival","Years","308","units ","0","v54070689","1.4.12.2.1","49.7","","","","1"
